Country,Month,AvgDailyConfirmed,AvgDailyDeaths,AvgDailyRecovered,avg(AverageTemperature),avg(AverageTemperatureUncertainty)
Angola,11,144.46666666666667,2.1333333333333333,110.93333333333334,23.750193548387095,0.5349677419354839
Angola,12,77.87096774193549,1.8387096774193548,103.0,23.031677419354835,0.6193870967741936
Argentina,1,9733.064516129032,152.5483870967742,9515.290322580646,21.92683333333333,0.21653333333333338
Argentina,2,6433.071428571428,142.53571428571428,6548.964285714285,20.839870967741934,0.19938709677419353
Argentina,3,4041.8166666666666,65.33333333333333,3297.25,18.936967741935486,0.19822580645161295
Argentina,4,10531.933333333332,136.63333333333333,8878.433333333332,14.866129032258065,0.21432258064516127
Argentina,5,1221.7878787878788,21.454545454545453,1393.060606060606,11.23983870967742,0.23032258064516137
Argentina,6,1589.3,25.6,556.4,8.476258064516127,0.2571290322580645
Argentina,7,4089.4193548387098,72.12903225806451,1992.0,7.924645161290323,0.21748387096774197
Argentina,8,7304.290322580645,165.06451612903226,7013.387096774193,10.117548387096777,0.20854838709677426
Argentina,9,11108.866666666667,275.9,9781.666666666666,12.626129032258065,0.19722580645161292
Argentina,10,13416.870967741936,453.7096774193548,12235.290322580646,15.91841935483871,0.19590322580645161
Argentina,11,8586.966666666667,257.6,9442.933333333332,18.75996774193548,0.21725806451612903
Argentina,12,6483.258064516129,145.6451612903226,5466.096774193548,20.885064516129038,0.20574193548387096
Armenia,1,245.70967741935485,8.290322580645162,474.7741935483871,-3.6625,0.539
Armenia,2,179.71428571428572,4.0,209.82142857142858,-2.041322580645161,0.4896451612903226
Armenia,3,340.51612903225805,5.258064516129032,156.4516129032258,3.0590645161290313,0.4072580645161289
Armenia,4,415.98333333333335,10.366666666666667,432.8333333333333,9.285645161290322,0.3202903225806452
Armenia,5,242.87878787878788,3.9393939393939394,123.54545454545455,13.883870967741936,0.27564516129032257
Armenia,6,542.0,10.4,355.4,18.592096774193553,0.2857741935483871
Armenia,7,419.61290322580646,9.516129032258064,482.2258064516129,22.055903225806453,0.31816129032258067
Armenia,8,168.74193548387098,4.548387096774194,281.4516129032258,21.910483870967738,0.29464516129032253
Armenia,9,219.26666666666668,2.6666666666666665,209.3,17.337580645161292,0.2841935483870968
Armenia,10,1272.7096774193549,12.32258064516129,365.03225806451616,10.883580645161292,0.27812903225806457
Armenia,11,1510.3666666666666,27.433333333333334,1770.8333333333333,4.04883870967742,0.34316129032258064
Armenia,12,783.3870967741935,21.258064516129032,1108.3548387096773,-1.5611935483870967,0.5594516129032258
Aruba,3,0.2857142857142857,0.0,0.0,27.173161290322586,0.32993548387096777
Australia,1,0.16730038022813687,0.0,0.1634980988593156,28.369400000000006,0.18893333333333331
Australia,2,0.022857142857142857,0.0,0.05714285714285714,27.825290322580642,0.16100000000000006
Australia,3,0.7852882703777336,0.003976143141153081,0.11530815109343936,25.87306451612903,0.17022580645161292
Australia,4,0.50625,0.0125,1.075,22.42974193548387,0.17829032258064512
Australia,5,0.17424242424242425,0.003787878787878788,0.1856060606060606,18.593645161290322,0.180258064516129
Australia,6,0.09166666666666666,0.0,0.19166666666666668,15.383516129032255,0.2033548387096774
Australia,7,0.2217741935483871,0.0,0.20967741935483872,14.721677419354839,0.19635483870967738
Australia,8,-0.04435483870967742,0.0,-0.036290322580645164,16.521967741935484,0.1830967741935484
Australia,9,0.125,0.0,0.05416666666666667,20.02641935483871,0.18132258064516124
Australia,10,0.3387096774193548,0.0,0.25806451612903225,23.1423870967742,0.17338709677419356
Australia,11,0.21666666666666667,0.0,0.29583333333333334,25.879387096774195,0.17561290322580644
Australia,12,0.16129032258064516,0.0,0.1975806451612903,27.3798064516129,0.19774193548387095
Austria,1,1728.483870967742,48.354838709677416,1920.8064516129032,-2.918133333333334,0.31703333333333333
Austria,2,1365.121212121212,25.454545454545453,1149.030303030303,-1.7320967741935482,0.28693548387096773
Austria,3,1563.8709677419354,14.612903225806452,1158.0,2.4677741935483875,0.22254838709677416
Austria,4,1298.55,22.033333333333335,1591.2166666666667,6.935870967741935,0.19932258064516123
Austria,5,136.93939393939394,3.757575757575758,225.54545454545453,12.11270967741935,0.2094193548387097
Austria,6,34.5,1.2333333333333334,29.5,15.031032258064515,0.2563225806451613
Austria,7,108.51612903225806,0.41935483870967744,73.54838709677419,17.042870967741933,0.25251612903225806
Austria,8,203.48387096774192,0.4838709677419355,144.1290322580645,16.628000000000004,0.21638709677419352
Austria,9,579.1666666666666,2.2,413.93333333333334,12.408903225806451,0.2276451612903226
Austria,10,1939.0967741935483,10.0,1018.7741935483871,7.487193548387099,0.25332258064516133
Austria,11,5917.7,69.16666666666667,5148.866666666667,1.9972258064516129,0.26370967741935486
Austria,12,2527.7096774193546,98.0,3589.032258064516,-2.013709677419355,0.30729032258064515
Azerbaijan,1,371.5806451612903,15.838709677419354,1254.6129032258063,0.5852333333333333,0.4496333333333332
Azerbaijan,2,148.89655172413794,3.0344827586206895,188.0344827586207,1.4528709677419356,0.4148709677419354
Azerbaijan,3,443.11290322580646,5.67741935483871,151.33870967741936,5.415967741935485,0.38645161290322594
Azerbaijan,4,981.7,16.15,877.2333333333333,11.172387096774193,0.3458387096774193
Azerbaijan,5,180.63636363636363,2.515151515151515,191.87878787878788,16.264419354838708,0.27951612903225803
Azerbaijan,6,401.0,5.0,209.56666666666666,21.26548387096774,0.30903225806451606
Azerbaijan,7,463.03225806451616,7.580645161290323,521.516129032258,24.247419354838705,0.31790322580645164
Azerbaijan,8,147.0,2.774193548387097,256.93548387096774,23.82396774193548,0.26719354838709675
Azerbaijan,9,126.46666666666667,1.9,136.9,19.249838709677423,0.2796774193548387
Azerbaijan,10,485.16129032258067,4.483870967741935,180.29032258064515,13.194451612903226,0.33290322580645165
Azerbaijan,11,2196.9,22.066666666666666,1045.3,7.037129032258065,0.312741935483871
Azerbaijan,12,3145.935483870968,40.29032258064516,3532.9032258064517,2.2306774193548375,0.4695806451612904
Bahamas,1,9.774193548387096,0.1935483870967742,17.451612903225808,22.271133333333335,0.3588666666666667
Bahamas,2,12.321428571428571,0.10714285714285714,19.214285714285715,22.779548387096774,0.36570967741935484
Bahamas,3,14.878048780487806,0.21951219512195122,31.4390243902439,23.56535483870968,0.31212903225806454
Bahamas,4,23.35,0.36666666666666664,15.35,24.56425806451613,0.33477419354838717
Bahamas,5,2.6363636363636362,0.30303030303030304,2.727272727272727,26.341096774193552,0.3188064516129032
Bahamas,6,0.06666666666666667,0.0,1.3,27.99474193548387,0.3118709677419355
Bahamas,7,15.161290322580646,0.0967741935483871,0.12903225806451613,28.88903225806452,0.30970967741935485
Bahamas,8,53.0,1.1612903225806452,22.903225806451612,28.97232258064516,0.28916129032258064
Bahamas,9,63.53333333333333,1.5333333333333334,46.833333333333336,28.286741935483864,0.28774193548387095
Bahamas,10,83.58064516129032,1.5483870967741935,71.48387096774194,26.87467741935484,0.32390322580645164
Bahamas,11,27.566666666666666,0.6333333333333333,48.9,25.11941935483871,0.3642903225806451
Bahamas,12,10.64516129032258,0.22580645161290322,11.0,23.27525806451613,0.3940967741935484
Bahrain,1,334.9032258064516,0.7419354838709677,270.38709677419354,15.96273333333333,0.38403333333333334
Bahrain,2,569.9117647058823,2.176470588235294,485.0,17.447483870967737,0.4552258064516129
Bahrain,3,364.14516129032256,1.2258064516129032,330.98387096774195,20.863935483870964,0.4437741935483871
Bahrain,4,582.7,2.15,530.3,25.8581935483871,0.40158064516129033
Bahrain,5,324.8787878787879,0.48484848484848486,215.06060606060606,31.535838709677428,0.4230645161290323
Bahrain,6,512.0,2.2666666666666666,488.6,34.41770967741936,0.4615806451612904
Bahrain,7,458.83870967741933,1.935483870967742,532.5483870967741,35.82658064516129,0.5236451612903226
Bahrain,8,354.51612903225805,1.3870967741935485,361.51612903225805,35.46506451612903,0.4308387096774195
Bahrain,9,629.7333333333333,2.033333333333333,526.3666666666667,32.90577419354838,0.3668709677419355
Bahrain,10,347.7741935483871,2.2580645161290325,447.7741935483871,28.900032258064513,0.3151935483870968
Bahrain,11,177.03333333333333,0.6666666666666666,214.06666666666666,23.374612903225806,0.33358064516129027
Bahrain,12,184.48387096774192,0.3548387096774194,163.74193548387098,18.1553870967742,0.3616129032258064
Bangladesh,1,697.7096774193549,18.322580645161292,718.8709677419355,18.14056666666666,0.32446666666666674
Bangladesh,2,395.60714285714283,10.035714285714286,613.5714285714286,21.209387096774194,0.2567096774193548
Bangladesh,3,1184.1272727272728,11.690909090909091,821.8181818181819,25.511,0.2767096774193549
Bangladesh,4,2590.883333333333,42.78333333333333,2324.366666666667,27.81045161290322,0.27593548387096767
Bangladesh,5,1281.7272727272727,18.515151515151516,470.3939393939394,28.466000000000005,0.26661290322580633
Bangladesh,6,3277.6666666666665,39.9,1661.4333333333334,28.501967741935484,0.24803225806451612
Bangladesh,7,2973.483870967742,40.774193548387096,2435.8709677419356,28.25261290322581,0.2583870967741936
Bangladesh,8,2430.1612903225805,37.74193548387097,2250.032258064516,28.478032258064516,0.2576129032258065
Bangladesh,9,1682.7666666666667,32.333333333333336,2353.3333333333335,28.209612903225807,0.2529032258064516
Bangladesh,10,1425.967741935484,21.677419354838708,1569.6129032258063,26.776903225806446,0.2613225806451614
Bangladesh,11,1908.2666666666667,24.033333333333335,1885.5333333333333,23.54445161290322,0.28619354838709676
Bangladesh,12,1567.032258064516,29.516129032258064,2475.7419354838707,19.546612903225803,0.2958387096774194
Barbados,1,37.483870967741936,0.22580645161290322,27.06451612903226,25.886500000000005,0.2716333333333333
Barbados,2,54.392857142857146,0.6785714285714286,44.607142857142854,25.82848387096774,0.2321935483870968
Barbados,3,13.391304347826088,0.1956521739130435,23.0,26.237322580645163,0.21912903225806454
Barbados,4,4.166666666666667,0.15,5.7,26.823677419354837,0.2690967741935483
Barbados,5,0.6666666666666666,0.0,2.090909090909091,27.724290322580643,0.24774193548387097
Barbados,6,0.16666666666666666,0.0,0.4666666666666667,27.90432258064516,0.27235483870967747
Barbados,7,0.41935483870967744,0.0,0.1935483870967742,27.93809677419355,0.25674193548387103
Barbados,8,2.064516129032258,0.0,1.6129032258064515,28.131032258064508,0.27212903225806445
Barbados,9,0.5333333333333333,0.0,1.1,28.06648387096774,0.24967741935483873
Barbados,10,1.5161290322580645,0.0,1.3548387096774193,27.564258064516125,0.2561612903225806
Barbados,11,1.3,0.0,0.9666666666666667,27.17658064516129,0.220741935483871
Barbados,12,3.4516129032258065,0.0,2.225806451612903,26.408290322580644,0.26112903225806455
Belarus,1,1743.6129032258063,9.483870967741936,1957.774193548387,-4.355666666666666,0.2583666666666667
Belarus,2,1299.0,8.6,1405.2333333333333,-4.581612903225807,0.21835483870967745
Belarus,3,558.9032258064516,4.387096774193548,554.3870967741935,0.4141290322580642,0.18967741935483864
Belarus,4,846.7666666666667,6.383333333333334,650.5333333333333,7.550354838709676,0.20751612903225805
Belarus,5,934.969696969697,5.03030303030303,573.6666666666666,13.563258064516129,0.20006451612903225
Belarus,6,652.0666666666667,5.233333333333333,918.0,16.58906451612903,0.24600000000000002
Belarus,7,183.5483870967742,5.387096774193548,528.7096774193549,18.764774193548384,0.24806451612903227
Belarus,8,130.16129032258064,3.935483870967742,258.83870967741933,17.601193548387098,0.22638709677419352
Belarus,9,226.26666666666668,5.066666666666666,135.23333333333332,12.348258064516127,0.21903225806451615
Belarus,10,640.3548387096774,4.741935483870968,391.5483870967742,6.6819354838709675,0.20674193548387101
Belarus,11,1272.1666666666667,5.933333333333334,922.6,1.067451612903226,0.20045161290322583
Belarus,12,1859.258064516129,8.580645161290322,1961.483870967742,-3.2512580645161298,0.22025806451612898
Belgium,1,22.008064516129032,0.0,0.0,2.7504999999999993,0.20863333333333334
Belgium,2,19.013812154696133,0.0,0.0027624309392265192,3.2010322580645165,0.19509677419354843
Belgium,3,58.63275434243176,1.749379652605459,4.205955334987593,6.489032258064517,0.19154838709677424
Belgium,4,115.52564102564102,17.664102564102564,25.333333333333332,9.542903225806453,0.21003225806451614
Belgium,5,187.72727272727272,34.054545454545455,78.38181818181818,13.729225806451616,0.22948387096774192
Belgium,6,101.53333333333333,9.333333333333334,36.56666666666667,16.34983870967742,0.21499999999999997
Belgium,7,236.25806451612902,3.032258064516129,18.129032258064516,18.46322580645161,0.23467741935483868
Belgium,8,531.7741935483871,1.7419354838709677,28.258064516129032,18.245225806451614,0.23074193548387095
Belgium,9,1107.2,4.033333333333333,34.4,14.972580645161292,0.22203225806451615
Belgium,10,10025.064516129032,51.903225806451616,197.25806451612902,10.88548387096774,0.19074193548387097
Belgium,11,-1610.1966527196653,-48.64016736401673,-106.98326359832636,6.399741935483872,0.2129354838709678
Belgium,12,25.841397849462364,0.0,0.0,3.3874838709677415,0.21845161290322582
Belize,1,36.516129032258064,1.7096774193548387,48.83870967741935,22.852700000000002,0.34406666666666663
Belize,2,13.75,0.5,18.821428571428573,24.052580645161292,0.36167741935483877
Belize,3,4.125,0.05,6.35,25.335580645161293,0.39903225806451603
Belize,4,3.783333333333333,0.13333333333333333,2.283333333333333,26.773000000000007,0.3468387096774193
Belize,5,0.0,0.0,0.21212121212121213,27.70816129032258,0.32719354838709674
Belize,6,0.2,0.0,0.06666666666666667,27.47506451612903,0.3565806451612903
Belize,7,0.7741935483870968,0.0,0.3870967741935484,26.925774193548396,0.32077419354838715
Belize,8,30.93548387096774,0.3548387096774194,4.612903225806452,26.99725806451612,0.28093548387096773
Belize,9,32.833333333333336,0.4666666666666667,35.766666666666666,26.853387096774195,0.3054193548387097
Belize,10,48.225806451612904,1.032258064516129,29.483870967741936,25.600096774193545,0.30329032258064526
Belize,11,78.9,2.966666666666667,33.03333333333333,24.274322580645162,0.3074838709677419
Belize,12,158.7741935483871,3.225806451612903,214.32258064516128,23.14003225806451,0.3420645161290322
Benin,1,20.70967741935484,0.25806451612903225,11.612903225806452,26.71376666666667,0.3377333333333333
Benin,2,55.035714285714285,0.6428571428571429,29.535714285714285,29.091354838709673,0.27045161290322584
Benin,3,35.61702127659574,0.425531914893617,46.91489361702128,30.766709677419357,0.3304516129032257
Benin,4,12.933333333333334,0.16666666666666666,19.333333333333332,30.520290322580642,0.2802903225806451
Benin,5,5.090909090909091,0.06060606060606061,3.3333333333333335,29.203225806451623,0.2628387096774194
Benin,6,32.233333333333334,0.6,6.333333333333333,27.423516129032265,0.27074193548387093
Benin,7,19.548387096774192,0.4838709677419355,22.677419354838708,26.087354838709683,0.26200000000000007
Benin,8,10.96774193548387,0.12903225806451613,22.64516129032258,25.572774193548387,0.23012903225806453
Benin,9,7.066666666666666,0.03333333333333333,7.833333333333333,26.085967741935487,0.27245161290322584
Benin,10,9.225806451612904,0.0,14.35483870967742,27.050129032258063,0.33567741935483864
Benin,11,12.4,0.06666666666666667,14.033333333333333,27.612806451612904,0.32961290322580644
Benin,12,7.612903225806452,0.03225806451612903,7.161290322580645,26.663129032258063,0.3435161290322581
Bhutan,1,6.096774193548387,0.03225806451612903,11.806451612903226,4.145866666666667,0.3959333333333334
Bhutan,2,0.2857142857142857,0.0,1.8214285714285714,6.480064516129033,0.3824838709677419
Bhutan,3,0.15789473684210525,0.0,0.07017543859649122,10.326870967741938,0.32322580645161286
Bhutan,4,3.4,0.0,1.6166666666666667,12.825129032258067,0.31870967741935485
Bhutan,5,2.212121212121212,0.0,1.0,15.429741935483875,0.38332258064516134
Bhutan,6,1.1333333333333333,0.0,1.4,17.772709677419353,0.3041935483870968
Bhutan,7,0.7741935483870968,0.0,1.3225806451612903,18.14522580645161,0.31858064516129037
Bhutan,8,4.0,0.0,1.7096774193548387,17.962290322580646,0.3268709677419355
Bhutan,9,1.9,0.0,2.6666666666666665,16.778935483870967,0.32574193548387087
Bhutan,10,2.161290322580645,0.0,3.2903225806451615,13.485032258064514,0.3770322580645161
Bhutan,11,2.033333333333333,0.0,1.9,9.134903225806452,0.37580645161290316
Bhutan,12,8.387096774193548,0.0,2.161290322580645,5.427516129032258,0.37816129032258067
Bolivia,1,1829.3870967741937,39.16129032258065,875.0,22.908266666666666,0.27166666666666667
Bolivia,2,1149.107142857143,45.357142857142854,1207.5,22.643612903225808,0.2684516129032258
Bolivia,3,452.03846153846155,11.807692307692308,556.3461538461538,22.633064516129032,0.2592258064516128
Bolivia,4,538.7333333333333,12.45,475.5833333333333,21.530967741935484,0.3082258064516129
Bolivia,5,353.54545454545456,9.454545454545455,98.51515151515152,19.73693548387097,0.3358064516129032
Bolivia,6,774.5666666666667,27.0,279.06666666666666,18.34393548387097,0.3552258064516128
Bolivia,7,1405.483870967742,59.806451612903224,459.4193548387097,18.27935483870968,0.3448387096774195
Bolivia,8,1284.1612903225807,66.12903225806451,1187.9354838709678,20.025387096774192,0.3414516129032258
Bolivia,9,623.7666666666667,97.93333333333334,1170.7,21.658322580645162,0.34845161290322574
Bolivia,10,207.93548387096774,24.516129032258064,515.2903225806451,22.970548387096773,0.30287096774193545
Bolivia,11,98.36666666666666,7.733333333333333,339.96666666666664,23.290032258064517,0.31877419354838715
Bolivia,12,497.2903225806452,6.709677419354839,335.3225806451613,23.10212903225806,0.3011290322580645
Botswana,1,209.29032258064515,2.967741935483871,163.29032258064515,26.467033333333333,0.3981333333333333
Botswana,2,252.78571428571428,6.285714285714286,215.92857142857142,26.090354838709686,0.35887096774193544
Botswana,3,347.8181818181818,7.848484848484849,415.57575757575756,25.07716129032259,0.35516129032258065
Botswana,4,118.41666666666667,2.4,133.45,22.32722580645161,0.3367096774193549
Botswana,5,0.36363636363636365,0.0,0.45454545454545453,19.174290322580642,0.37299999999999994
Botswana,6,6.4,0.0,0.26666666666666666,15.90574193548387,0.40254838709677415
Botswana,7,18.612903225806452,0.03225806451612903,1.1290322580645162,15.593096774193553,0.4031612903225806
Botswana,8,26.741935483870968,0.12903225806451613,5.193548387096774,18.661709677419356,0.38406451612903225
Botswana,9,51.3,0.3333333333333333,16.2,22.876838709677425,0.37648387096774194
Botswana,10,111.93548387096774,0.25806451612903225,127.93548387096774,25.567806451612906,0.4048709677419355
Botswana,11,136.66666666666666,0.3333333333333333,107.86666666666666,26.485451612903223,0.35674193548387106
Botswana,12,131.06451612903226,0.25806451612903225,136.25806451612902,26.436032258064525,0.38683870967741935
Brazil,1,14.151551312649165,0.1766109785202864,11.807875894988067,25.87926666666667,0.19383333333333327
Brazil,2,15.406578947368422,0.18947368421052632,14.551315789473684,25.872354838709672,0.18151612903225803
Brazil,3,37.74884792626728,0.8145161290322581,23.07603686635945,25.838193548387093,0.1742258064516129
Brazil,4,119.29880952380952,7.522619047619048,64.31785714285714,25.41035483870967,0.18687096774193548
Brazil,5,-210.80195599022005,-14.618581907090464,421.52567237163817,24.70132258064516,0.1845483870967742
Brazil,6,13.175030599755202,0.24479804161566707,-244.35618115055078,24.041000000000004,0.22383870967741937
Brazil,7,16.798088410991635,0.2162485065710872,9.700119474313023,24.02919354838709,0.20641935483870968
Brazil,8,30.908004778972522,0.34886499402628435,20.741935483870968,25.043645161290325,0.2165483870967742
Brazil,9,21.369135802469135,0.32839506172839505,24.108641975308643,25.898677419354836,0.20745161290322578
Brazil,10,9.039426523297491,0.18876941457586618,14.194743130227002,26.226967741935486,0.17116129032258068
Brazil,11,7.485185185185185,0.08271604938271605,11.334567901234568,26.22390322580645,0.18370967741935482
Brazil,12,10.425328554360812,0.08363201911589008,9.166069295101552,26.00116129032258,0.20032258064516129
Bulgaria,1,531.6774193548387,47.38709677419355,2178.2258064516127,0.42816666666666675,0.38090000000000007
Bulgaria,2,1010.3571428571429,40.92857142857143,660.4642857142857,1.3863548387096774,0.30112903225806453
Bulgaria,3,1745.2727272727273,54.8,982.4181818181818,5.4122258064516116,0.20348387096774193
Bulgaria,4,1047.5666666666666,54.333333333333336,1337.0333333333333,10.39477419354839,0.23277419354838708
Bulgaria,5,55.18181818181818,5.0606060606060606,52.0,15.658064516129032,0.24335483870967745
Bulgaria,6,82.53333333333333,3.0,53.4,19.618354838709674,0.28148387096774197
Bulgaria,7,216.16129032258064,4.935483870967742,117.51612903225806,22.00390322580645,0.2993870967741935
Bulgaria,8,147.61290322580646,7.935483870967742,166.58064516129033,21.786709677419356,0.23103225806451616
Bulgaria,9,152.23333333333332,6.533333333333333,105.03333333333333,17.421483870967744,0.23822580645161298
Bulgaria,10,1032.6129032258063,14.64516129032258,174.5483870967742,11.841967741935482,0.24000000000000002
Bulgaria,11,3081.866666666667,91.86666666666666,1017.3333333333334,6.227064516129034,0.24803225806451612
Bulgaria,12,1837.6129032258063,114.2258064516129,2224.5806451612902,1.7190645161290323,0.3386774193548388
Burkina Faso,1,128.2258064516129,1.1290322580645162,133.96774193548387,25.172633333333334,0.35756666666666653
Burkina Faso,2,46.42857142857143,0.7857142857142857,80.0,28.147258064516127,0.28296774193548385
Burkina Faso,3,18.77358490566038,0.33962264150943394,17.433962264150942,31.290161290322576,0.28619354838709676
Burkina Faso,4,16.283333333333335,0.6666666666666666,18.866666666666667,32.60529032258065,0.2694193548387097
Burkina Faso,5,6.393939393939394,0.30303030303030304,6.787878787878788,32.018806451612896,0.2822580645161291
Burkina Faso,6,3.8333333333333335,0.0,3.933333333333333,29.88306451612902,0.3176774193548388
Burkina Faso,7,4.645161290322581,0.0,3.129032258064516,27.861677419354844,0.32
Burkina Faso,8,8.451612903225806,0.06451612903225806,3.967741935483871,26.906354838709678,0.27706451612903227
Burkina Faso,9,22.933333333333334,0.1,9.233333333333333,27.553225806451607,0.30000000000000004
Burkina Faso,10,14.32258064516129,0.2903225806451613,29.516129032258064,28.864161290322585,0.2930000000000001
Burkina Faso,11,12.866666666666667,0.03333333333333333,11.433333333333334,28.201290322580636,0.3273225806451613
Burkina Faso,12,123.25806451612904,0.5483870967741935,80.87096774193549,25.709903225806457,0.35187096774193544
Burma,1,500.48387096774195,14.483870967741936,580.741935483871,19.174100000000003,0.30493333333333333
Burma,2,62.535714285714285,2.4285714285714284,228.85714285714286,21.42567741935484,0.2791290322580645
Burma,3,15.13888888888889,0.2222222222222222,8.88888888888889,24.676838709677423,0.2603225806451613
Burma,4,8.65,0.13333333333333333,3.216666666666667,26.894354838709685,0.2798387096774194
Burma,5,2.8484848484848486,0.0,3.8181818181818183,27.05445161290323,0.30593548387096775
Burma,6,2.5,0.0,2.8,26.497258064516135,0.2631935483870968
